63	2	133	132	0	0	0	0	0.0924	0.2706796
64	0	132	131	0	0	0	0	0	0
64	1	132	131	0	0	0	0	0	0
64	2	132	131	0	0	0	0	0	0
65	0	131	130	0	0	0	0	0	0
65	1	131	130	0	0	0	0	0	0
65	2	131	130	0	0	0	0	0	0
66	0	130	129	0.1539	0.4512584	0	0	0	0
66	1	130	129	0	0	0.1539	0.4512584	0	0
66	2	130	129	0	0	0	0	0.1539	0.4512584
67	0	130	134	0.1539	0.4512584	0	0	0	0
67	1	130	134	0	0	0.1539	0.4512584	0	0
67	2	130	134	0	0	0	0	0.1539	0.4512584
68	0	134	135	0	0	0	0	0	0
68	1	134	135	0	0	0	0	0	0
68	2	134	135	0	0	0	0	0	0
69	0	135	136	0.1539	0.4512584	0	0	0	0
69	1	135	136	0	0	0.1539	0.4512584	0	0
69	2	135	136	0	0	0	0	0.1539	0.4512584
70	0	136	137	0	0	0	0	0	0
70	1	136	137	0	0	0	0	0	0
70	2	136	137	0	0	0	0	0	0
71	0	137	138	0.1539	0.4512584	0	0	0	0
71	1	137	138	0	0	0.1539	0.4512584	0	0
71	2	137	138	0	0	0	0	0.1539	0.4512584
72	0	138	402	0	0	0	0	0	0
72	1	138	402	0	0	0	0	0	0
72	2	138	402	0	0	0	0	0	0
73	0	402	401	0.1539	0.4512584	0	0	0	0
73	1	402	401	0	0	0.1539	0.4512584	0	0
73	2	402	401	0	0	0	0	0.1539	0.4512584
74	0	401	400	0	0	0	0	0	0
74	1	401	400	0	0	0	0	0	0
74	2	401	400	0	0	0	0	0	0
75	0	400	399	0.1539	0.4512584	0	0	0	0
75	1	400	399	0	0	0.1539	0.4512584	0	0
75	2	400	399	0	0	0	0	0.1539	0.4512584
76	0	399	398	0	0	0	0	0	0
76	1	399	398	0	0	0	0	0	0
76	2	399	398	0	0	0	0	0	0
77	0	398	394	0.1539	0.4512584	0	0	0	0
77	1	398	394	0	0	0.1539	0.4512584	0	0
77	2	398	394	0	0	0	0	0.1539	0.4512584
78	0	394	393	0.1539	0.4512584	0	0	0	0
78	1	394	393	0	0	0.1539	0.4512584	0	0
78	2	394	393	0	0	0	0	0.1539	0.4512584
79	0	394	395	0	0	0	0	0	0
79	1	394	395	0	0	0	0	0	0
79	2	394	395	0	0	0	0	0	0
80	0	395	396	0	0	0	0	0	0
80	1	395	396	0	0	0	0	0	0
80	2	395	396	0	0	0	0	0	0
81	0	396	397	0.0924	0.2706796	0	0	0	0
81	1	396	397	0	0	0.0924	0.2706796	0	0
81	2	396	397	0	0	0	0	0.0924	0.2706796
82	0	397	386	0	0	0	0	0	0
82	1	397	386	0	0	0	0	0	0
82	2	397	386	0	0	0	0	0	0
83	0	386	385	0.0924	0.2706796	0	0	0	0
83	1	386	385	0	0	0.0924	0.2706796	0	0
83	2	386	385	0	0	0	0	0.0924	0.2706796
84	0	385	384	0	0	0	0	0	0
84	1	385	384	0	0	0	0	0	0
84	2	385	384	0	0	0	0	0	0
85	0	384	383	0	0	0	0	0	0
85	1	384	383	0	0	0	0	0	0
85	2	384	383	0	0	0	0	0	0
86	0	383	382	0.1539	0.4512584	0	0	0	0
86	1	383	382	0	0	0.1539	0.4512584	0	0
86	2	383	382	0	0	0	0	0.1539	0.4512584
87	0	383	387	0.1539	0.4512584	0	0	0	0
87	1	383	387	0	0	0.1539	0.4512584	0	0
87	2	383	387	0	0	0	0	0.1539	0.4512584
88	0	387	388	0	0	0	0	0	0
88	1	387	388	0	0	0	0	0	0
88	2	387	388	0	0	0	0	0	0
89	0	388	389	0.1539	0.4512584	0	0	0	0
89	1	388	389	0	0	0.1539	0.4512584	0	0
89	2	388	389	0	0	0	0	0.1539	0.4512584
90	0	389	390	0	0	0	0	0	0
90	1	389	390	0	0	0	0	0	0
90	2	389	390	0	0	0	0	0	0
91	0	390	391	0.1539	0.4512584	0	0	0	0
91	1	390	391	0	0	0.1539	0.4512584	0	0
91	2	390	391	0	0	0	0	0.1539	0.4512584
92	0	391	127	0	0	0	0	0	0
92	1	391	127	0	0	0	0	0	0
92	2	391	127	0	0	0	0	0	0
93	0	127	126	0.1539	0.4512584	0	0	0	0
93	1	127	126	0	0	0.1539	0.4512584	0	0
93	2	127	126	0	0	0	0	0.1539	0.4512584
94	0	126	125	0	0	0	0	0	0
94	1	126	125	0	0	0	0	0	0
94	2	126	125	0	0	0	0	0	0
95	0	125	124	0.1539	0.4512584	0	0	0	0
95	1	125	124	0	0	0.1539	0.4512584	0	0
95	2	125	124	0	0	0	0	0.1539	0.4512584
96	0	124	123	0	0	0	0	0	0
96	1	124	123	0	0	0	0	0	0
96	2	124	123	0	0	0	0	0	0
97	0	382	381	0	0	0	0	0	0
97	1	382	381	0	0	0	0	0	0
97	2	382	381	0	0	0	0	0	0
98	0	381	23	0.1539	0.4512584	0	0	0	0
98	1	381	23	0	0	0.1539	0.4512584	0	0
98	2	381	23	0	0	0	0	0.1539	0.4512584
99	0	23	380	0	0	0	0	0	0
99	1	23	380	0	0	0	0	0	0
99	2	23	380	0	0	0	0	0	0
100	0	380	379	0	0	0	0	0	0
100	1	380	379	0	0	0	0	0	0
100	2	380	379	0	0	0	0	0	0
101	0	379	378	0.0308	0.0901009	0	0	0	0
101	1	379	378	0	0	0.0308	0.0901009	0	0
101	2	379	378	0	0	0	0	0.0308	0.0901009
102	0	378	377	0	0	0	0	0	0
102	1	378	377	0	0	0	0	0	0
102	2	378	377	0	0	0	0	0	0
103	0	377	376	0.0308	0.0901009	0	0	0	0
103	1	377	376	0	0	0.0308	0.0901009	0	0
103	2	377	376	0	0	0	0	0.0308	0.0901009
104	0	376	375	0	0	0	0	0	0
104	1	376	375	0	0	0	0	0	0
104	2	376	375	0	0	0	0	0	0
105	0	375	22	0	0	0	0	0	0
105	1	375	22	0	0	0	0	0	0
105	2	375	22	0	0	0	0	0	0
106	0	22	364	0.1539	0.4512584	0	0	0	0
106	1	22	364	0	0	0.1539	0.4512584	0	0
106	2	22	364	0	0	0	0	0.1539	0.4512584
107	0	364	365	0	0	0	0	0	0
107	1	364	365	0	0	0	0	0	0
107	2	364	365	0	0	0	0	0	0
108	0	393	392	0	0	0	0	0	0
108	1	393	392	0	0	0	0	0	0
108	2	393	392	0	0	0	0	0	0
109	0	392	24	0.1539	0.4512584	0	0	0	0
109	1	392	24	0	0	0.1539	0.4512584	0	0
109	2	392	24	0	0	0	0	0.1539	0.4512584
110	0	24	403	0	0	0	0	0	0
110	1	24	403	0	0	0	0	0	0
110	2	24	403	0	0	0	0	0	0
111	0	403	404	0	0	0	0	0	0
111	1	403	404	0	0	0	0	0	0
111	2	403	404	0	0	0	0	0	0
112	0	404	405	0.0308	0.0901009	0	0	0	0
112	1	404	405	0	0	0.0308	0.0901009	0	0
112	2	404	405	0	0	0	0	0.0308	0.0901009
113	0	405	408	0	0	0	0	0	0
113	1	405	408	0	0	0	0	0	0
113	2	405	408	0	0	0	0	0	0
114	0	408	407	0.0308	0.0901009	0	0	0	0
114	1	408	407	0	0	0.0308	0.0901009	0	0
114	2	408	407	0	0	0	0	0.0308	0.0901009
115	0	407	406	0	0	0	0	0	0
115	1	407	406	0	0	0	0	0	0
115	2	407	406	0	0	0	0	0	0
116	0	406	25	0	0	0	0	0	0
116	1	406	25	0	0	0	0	0	0
116	2	406	25	0	0	0	0	0	0
117	0	25	409	0.1539	0.4512584	0	0	0	0
117	1	25	409	0	0	0.1539	0.4512584	0	0
117	2	25	409	0	0	0	0	0.1539	0.4512584
118	0	409	410	0	0	0	0	0	0
118	1	409	410	0	0	0	0	0	0
118	2	409	410	0	0	0	0	0	0
119	0	410	411	0.1539	0.4512584	0	0	0	0
119	1	410	411	0	0	0.1539	0.4512584	0	0
119	2	410	411	0	0	0	0	0.1539	0.4512584
120	0	411	415	0.1539	0.4512584	0	0	0	0
120	1	411	415	0	0	0.1539	0.4512584	0	0
120	2	411	415	0	0	0	0	0.1539	0.4512584
121	0	411	412	0	0	0	0	0	0
121	1	411	412	0	0	0	0	0	0
121	2	411	412	0	0	0	0	0	0
122	0	412	413	0	0	0	0	0	0
122	1	412	413	0	0	0	0	0	0
122	2	412	413	0	0	0	0	0	0
123	0	413	414	0.0924	0.2706796	0	0	0	0
123	1	413	414	0	0	0.0924	0.2706796	0	0
123	2	413	414	0	0	0	0	0.0924	0.2706796
124	0	414	425	0	0	0	0	0	0
124	1	414	425	0	0	0	0	0	0
124	2	414	425	0	0	0	0	0	0
125	0	425	424	0.0924	0.2706796	0	0	0	0
125	1	425	424	0	0	0.0924	0.2706796	0	0
125	2	425	424	0	0	0	0	0.0924	0.2706796
126	0	424	423	0	0	0	0	0	0
126	1	424	423	0	0	0	0	0	0
126	2	424	423	0	0	0	0	0	0
127	0	423	422	0	0	0	0	0	0
127	1	423	422	0	0	0	0	0	0
127	2	423	422	0	0	0	0	0	0
128	0	422	421	0.1539	0.4512584	0	0	0	0
128	1	422	421	0	0	0.1539	0.4512584	0	0
128	2	422	421	0	0	0	0	0.1539	0.4512584
129	0	422	426	0.1539	0.4512584	0	0	0	0
129	1	422	426	0	0	0.1539	0.4512584	0	0
129	2	422	426	0	0	0	0	0.1539	0.4512584
130	0	426	427	0	0	0	0	0	0
130	1	426	427	0	0	0	0	0	0
130	2	426	427	0	0	0	0	0	0
131	0	427	428	0.1539	0.4512584	0	0	0	0
131	1	427	428	0	0	0.1539	0.4512584	0	0
131	2	427	428	0	0	0	0	0.1539	0.4512584
132	0	428	429	0	0	0	0	0	0
132	1	428	429	0	0	0	0	0	0
132	2	428	429	0	0	0	0	0	0
133	0	429	430	0.1539	0.4512584	0	0	0	0
133	1	429	430	0	0	0.1539	0.4512584	0	0
133	2	429	430	0	0	0	0	0.1539	0.4512584
134	0	430	419	0	0	0	0	0	0
134	1	430	419	0	0	0	0	0	0
134	2	430	419	0	0	0	0	0	0
135	0	419	418	0.1539	0.4512584	0	0	0	0
135	1	419	418	0	0	0.1539	0.4512584	0	0
135	2	419	418	0	0	0	0	0.1539	0.4512584
136	0	418	417	0	0	0	0	0	0
136	1	418	417	0	0	0	0	0	0
136	2	418	417	0	0	0	0	0	0
137	0	417	416	0.1539	0.4512584	0	0	0	0
137	1	417	416	0	0	0.1539	0.4512584	0	0
137	2	417	416	0	0	0	0	0.1539	0.4512584
138	0	416	415	0	0	0	0	0	0
138	1	416	415	0	0	0	0	0	0
138	2	416	415	0	0	0	0	0	0
139	0	421	420	0	0	0	0	0	0
139	1	421	420	0	0	0	0	0	0
139	2	421	420	0	0	0	0	0	0
140	0	420	26	0.1539	0.4512584	0	0	0	0
140	1	420	26	0	0	0.1539	0.4512584	0	0
140	2	420	26	0	0	0	0	0.1539	0.4512584
141	0	26	431	0	0	0	0	0	0
141	1	26	431	0	0	0	0	0	0
141	2	26	431	0	0	0	0	0	0
142	0	431	432	0	0	0	0	0	0
142	1	431	432	0	0	0	0	0	0
142	2	431	432	0	0	0	0	0	0
143	0	432	433	0.0308	0.0901009	0	0	0	0
143	1	432	433	0	0	0.0308	0.0901009	0	0
143	2	432	433	0	0	0	0	0.0308	0.0901009
144	0	433	436	0	0	0	0	0	0
144	1	433	436	0	0	0	0	0	0
144	2	433	436	0	0	0	0	0	0
145	0	436	435	0.0308	0.0901009	0	0	0	0
145	1	436	435	0	0	0.0308	0.0901009	0	0
145	2	436	435	0	0	0	0	0.0308	0.0901009
146	0	435	434	0	0	0	0	0	0
146	1	435	434	0	0	0	0	0	0
146	2	435	434	0	0	0	0	0	0
147	0	434	27	0	0	0	0	0	0
147	1	434	27	0	0	0	0	0	0
147	2	434	27	0	0	0	0	0	0
148	0	27	437	0.1539	0.4512584	0	0	0	0
148	1	27	437	0	0	0.1539	0.4512584	0	0
148	2	27	437	0	0	0	0	0.1539	0.4512584
149	0	437	438	0	0	0	0	0	0
149	1	437	438	0	0	0	0	0	0
149	2	437	438	0	0	0	0	0	0
150	0	438	439	0.1539	0.4512584	0	0	0	0
150	1	438	439	0	0	0.1539	0.4512584	0	0
150	2	438	439	0	0	0	0	0.1539	0.4512584
151	0	439	443	0.1539	0.4512584	0	0	0	0
151	1	439	443	0	0	0.1539	0.4512584	0	0
151	2	439	443	0	0	0	0	0.1539	0.4512584
152	0	439	440	0	0	0	0	0	0
152	1	439	440	0	0	0	0	0	0
152	2	439	440	0	0	0	0	0	0
153	0	440	441	0	0	0	0	0	0
153	1	440	441	0	0	0	0	0	0
153	2	440	441	0	0	0	0	0	0
154	0	441	442	0.0924	0.2706796	0	0	0	0
154	1	441	442	0	0	0.0924	0.2706796	0	0
154	2	441	442	0	0	0	0	0.0924	0.2706796
155	0	442	453	0	0	0	0	0	0
155	1	442	453	0	0	0	0	0	0
155	2	442	453	0	0	0	0	0	0
156	0	453	452	0.0924	0.2706796	0	0	0	0
156	1	453	452	0	0	0.0924	0.2706796	0	0
156	2	453	452	0	0	0	0	0.0924	0.2706796
157	0	452	451	0	0	0	0	0	0
157	1	452	451	0	0	0	0	0	0
157	2	452	451	0	0	0	0	0	0
158	0	451	450	0	0	0	0	0	0
158	1	451	450	0	0	0	0	0	0
158	2	451	450	0	0	0	0	0	0
159	0	450	449	0.1539	0.4512584	0	0	0	0
159	1	450	449	0	0	0.1539	0.4512584	0	0
159	2	450	449	0	0	0	0	0.1539	0.4512584
160	0	450	454	0.1539	0.4512584	0	0	0	0
160	1	450	454	0	0	0.1539	0.4512584	0	0
160	2	450	454	0	0	0	0	0.1539	0.4512584
161	0	454	455	0	0	0	0	0	0
161	1	454	455	0	0	0	0	0	0
161	2	454	455	0	0	0	0	0	0
162	0	455	456	0.1539	0.4512584	0	0	0	0
162	1	455	456	0	0	0.1539	0.4512584	0	0
162	2	455	456	0	0	0	0	0.1539	0.4512584
163	0	456	457	0	0	0	0	0	0
163	1	456	457	0	0	0	0	0	0
163	2	456	457	0	0	0	0	0	0
164	0	457	458	0.1539	0.4512584	0	0	0	0
164	1	457	458	0	0	0.1539	0.4512584	0	0
164	2	457	458	0	0	0	0	0.1539	0.4512584
165	0	458	447	0	0	0	0	0	0
165	1	458	447	0	0	0	0	0	0
165	2	458	447	0	0	0	0	0	0
166	0	447	446	0.1539	0.4512584	0	0	0	0
166	1	447	446	0	0	0.1539	0.4512584	0	0
166	2	447	446	0	0	0	0	0.1539	0.4512584
167	0	446	445	0	0	0	0	0	0
167	1	446	445	0	0	0	0	0	0
167	2	446	445	0	0	0	0	0	0
168	0	445	444	0.1539	0.4512584	0	0	0	0
168	1	445	444	0	0	0.1539	0.4512584	0	0
168	2	445	444	0	0	0	0	0.1539	0.4512584
169	0	444	443	0	0	0	0	0	0
169	1	444	443	0	0	0	0	0	0
169	2	444	443	0	0	0	0	0	0
170	0	449	448	0	0	0	0	0	0
170	1	449	448	0	0	0	0	0	0
170	2	449	448	0	0	0	0	0	0
171	0	448	28	0.1539	0.4512584	0	0	0	0
171	1	448	28	0	0	0.1539	0.4512584	0	0
171	2	448	28	0	0	0	0	0.1539	0.4512584
172	0	28	464	0	0	0	0	0	0
172	1	28	464	0	0	0	0	0	0
172	2	28	464	0	0	0	0	0	0
173	0	464	465	0	0	0	0	0	0
173	1	464	465	0	0	0	0	0	0
173	2	464	465	0	0	0	0	0	0
174	0	465	466	0.0308	0.0901009	0	0	0	0
174	1	465	466	0	0	0.0308	0.0901009	0	0
174	2	465	466	0	0	0	0	0.0308	0.0901009
175	0	466	469	0	0	0	0	0	0
175	1	466	469	0	0	0	0	0	0
175	2	466	469	0	0	0	0	0	0
176	0	469	468	0.0308	0.0901009	0	0	0	0
176	1	469	468	0	0	0.0308	0.0901009	0	0
176	2	469	468	0	0	0	0	0.0308	0.0901009
177	0	468	467	0	0	0	0	0	0
177	1	468	467	0	0	0	0	0	0
177	2	468	467	0	0	0	0	0	0
178	0	467	29	0	0	0	0	0	0
178	1	467	29	0	0	0	0	0	0
178	2	467	29	0	0	0	0	0	0
179	0	29	470	0.1539	0.4512584	0	0	0	0
179	1	29	470	0	0	0.1539	0.4512584	0	0
179	2	29	470	0	0	0	0	0.1539	0.4512584
180	0	470	471	0	0	0	0	0	0
180	1	470	471	0	0	0	0	0	0
180	2	470	471	0	0	0	0	0	0
181	0	471	472	0.1539	0.4512584	0	0	0	0
181	1	471	472	0	0	0.1539	0.4512584	0	0
181	2	471	472	0	0	0	0	0.1539	0.4512584
182	0	472	473	0	0	0	0	0	0
182	1	472	473	0	0	0	0	0	0
182	2	472	473	0	0	0	0	0	0
183	0	472	476	0.1539	0.4512584	0	0	0	0
183	1	472	476	0	0	0.1539	0.4512584	0	0
183	2	472	476	0	0	0	0	0.1539	0.4512584
184	0	476	477	0	0	0	0	0	0
184	1	476	477	0	0	0	0	0	0
184	2	476	477	0	0	0	0	0	0
185	0	477	478	0.1539	0.4512584	0	0	0	0
185	1	477	478	0	0	0.1539	0.4512584	0	0
185	2	477	478	0	0	0	0	0.1539	0.4512584
186	0	478	479	0	0	0	0	0	0
186	1	478	479	0	0	0	0	0	0
186	2	478	479	0	0	0	0	0	0
187	0	479	1080	0.1539	0.4512584	0	0	0	0
187	1	479	1080	0	0	0.1539	0.4512584	0	0
187	2	479	1080	0	0	0	0	0.1539	0.4512584
188	0	1080	765	0	0	0	0	0	0
188	1	1080	765	0	0	0	0	0	0
188	2	1080	765	0	0	0	0	0	0
189	0	765	463	0.1539	0.4512584	0	0	0	0
189	1	765	463	0	0	0.1539	0.4512584	0	0
189	2	765	463	0	0	0	0	0.1539	0.4512584
190	0	463	460	0	0	0	0	0	0
190	1	463	460	0	0	0	0	0	0
190	2	463	460	0	0	0	0	0	0
191	0	460	462	0.1539	0.4512584	0	0	0	0
191	1	460	462	0	0	0.1539	0.4512584	0	0
191	2	460	462	0	0	0	0	0.1539	0.4512584
192	0	462	461	0	0	0	0	0	0
192	1	462	461	0	0	0	0	0	0
192	2	462	461	0	0	0	0	0	0
193	0	461	482	0.1539	0.4512584	0	0	0	0
193	1	461	482	0	0	0.1539	0.4512584	0	0
193	2	461	482	0	0	0	0	0.1539	0.4512584
194	0	482	483	0	0	0	0	0	0
194	1	482	483	0	0	0	0	0	0
194	2	482	483	0	0	0	0	0	0
195	0	482	481	0.1539	0.4512584	0	0	0	0
195	1	482	481	0	0	0.1539	0.4512584	0	0
195	2	482	481	0	0	0	0	0.1539	0.4512584
196	0	481	480	0	0	0	0	0	0
196	1	481	480	0	0	0	0	0	0
196	2	481	480	0	0	0	0	0	0
197	0	480	30	0.1539	0.4512584	0	0	0	0
197	1	480	30	0	0	0.1539	0.4512584	0	0
197	2	480	30	0	0	0	0	0.1539	0.4512584
198	0	30	485	0	0	0	0	0	0
198	1	30	485	0	0	0	0	0	0
198	2	30	485	0	0	0	0	0	0
199	0	485	486	0	0	0	0	0	0
199	1	485	486	0	0	0	0	0	0
199	2	485	486	0	0	0	0	0	0
200	0	486	487	0.0308	0.0901009	0	0	0	0
200	1	486	487	0	0	0.0308	0.0901009	0	0
200	2	486	487	0	0	0	0	0.0308	0.0901009
201	0	487	490	0	0	0	0	0	0
201	1	487	490	0	0	0	0	0	0
201	2	487	490	0	0	0	0	0	0
